DaftID,Url,Address,Property_Type,Price,Beds,Baths,Available_From,Furnished,Lease,Description,Date,Views
216299934,https://www.daft.ie/for-rent/house-1-prince-arthur-terrace-rathmines-dublin-6/4743348,"1 Prince Arthur Terrace, Rathmines, Dublin 6",House,"€12,000 per month",4 Bed,3 Bath,"Jul 31st, 2023",Yes,No Minimum,"*****PLEASE NOTE AVAILABLE FOR AUGUST 2023 ONLY ONE MONTH ONLY*****

Attractive period 4 bedroom home available for the month of  August 2023 - Located just 190 metres from the centre of Rathmines. This period home is ideal for those looking for an alternative option to stay in Dublin this summer.

Accommodation comprises a formal Dining room opening into a Living room - There are 4 Bedrooms and 3 Bathrooms. At garden level there is a large open plan Kitchen and a Living room. The West facing rear garden is private and there is also a garage to the side of the property.",22/06/2023,"2,569"
25308860,https://www.daft.ie/for-rent/apartment-44-rathmines-road-upper-dublin-6-dublin-6/5308860,"44 Rathmines Road Upper, Dublin 6, Dublin 6",Apartment,"€1,900 per month",1 Bed,1 Bath,Immediately,Yes,No Minimum,"Recently refurbished, external own front door apartment, superbly appointed & beautifully finished 
1 double-bedroom  apartment. 

Situated in a restored Listed period Georgian building; 
- 8 mins walk to LUAS, green line, at Beechwood station;  
- 4 mins walk from the centre of sought after Rathmines village, Dublin 6

 Bright open plan living/dining room, eco down lighting, limed-effect wooden flooring, comfortable sofabed.
Separate kitchen with eco down-lighting, L-shaped kitchen layout with high spec kitchen appliances, crockery, glassware and cookware provided. Bosch fridge freezer, stainless steel oven & microwave. 

- Separate utility room with washer/drying machine and cupboard storage. 

 Tiled  bathroom, chrome finish shower cubicle with electric pumped 'constant hot water' electric shower; eco down-lighting.

Double bedroom  with generous wardrobe storage; new double bed with orthopaedic quality mattress.

Would make an ideal first home for new arrivals in Dublin; equally for all residents;  a popular, safe and convenient location, close to all amenities locally and just 30 minutes walk to the city centre.

Super convenient for leisure, study and working; 
- within 30mins walking distance to St Stevens Green & the shopping and nightlife of Grafton St & Temple Bar.

- WORKERS: just a few mins walk to the green line LUAS (Beechwoodststion) &; bus stops for frequent bus services to the city centre, docklands & Sandyford Office Park

- STUDENTS; A particularly popular base for students of the universities and colleges; UCD, Trinity, DIT; Griffith & Smurfit Colleges

- Locally, the large range of facilities of Rathmines village centre, Pubs, Cafes, Restaurants, 4 Supermarkets, Swan Shopping Centre.

- Cinema: Rathmines Omniplex 8-screen Cinema & The Stella, independent Cinema, Rathmines

- Sports & Fitness; Swan Leisure Centre for sports, various fitness classes, yoga, swimming  gym, are all on the doorstop.

- Ranelagh: the adjoining Village with its popular Fitness Gym, Cafes and Restaurants and nightlife; and its 
Rugby-Pubs, all within a 15 minute walk.",22/06/2023,"13,905"
216729567,https://www.daft.ie/for-rent/apartment-10-beechwood-avenue-lower-ranelagh/5313399,"10 Beechwood Avenue Lower, Ranelagh",Apartment,"€3,000 per month",2 Bed,1 Bath,1,Immediately,Yes,"BEAUTIFUL RENOVATED 2 bedroom (1 double and 1 single) with FREE off-street parking. Quiet, groundfloor, garden overlooking. Pleasant neighbours in one of Dublin's nicest neighbourhoods! 20 min walk from city centre, 2 min walk from LUAS, close to major bus routes. Fully furnished. Available immediately. Maintained by management company. 12 month term. We're happy to help so contact us for viewings and information.",22/06/2023,999
25297880,https://www.daft.ie/for-rent/flat-257-south-circular-road-dublin-8-south-circular-road-dublin-8/5297880,"257 South Circular Road, Dublin 8, South Circular Road, Dublin 8",Apartment,"€1,950 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"Newly-Renovated Self Contained Centrally-Heated plus independent digital heating ONE-BEDROOM ( Double ) to let..
Electric shower, own washer/dryer, microwave, new cooker/hob etc..
Opposite Bus Stop and close to LUAS line..",19/06/2023,"1,226"
216106322,https://www.daft.ie/for-rent/house-abington-malahide-co-dublin/4719964,"Abington, Malahide, Co. Dublin",House,"€6,500 per month",5 Bed,3 Bath,"Aug 14th, 2023",Yes,Minimum 1 Year,"Beautiful 4/5 Bedroom house coming up in Abington. 

Details & photographs to follow.

Please call us for viewing",19/06/2023,775
215013878,https://www.daft.ie/for-rent/apartment-the-poolbeg-the-gasworks-ballsbridge-dublin-4/4601212,"The Poolbeg, The Gasworks, Ballsbridge, Dublin 4",Apartment,"€2,500 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 3 Months,"**AVAILABLE FOR 3 - 5 MONTHS ONLY**

Serviced Accommodation Stunning 1 bedroom apartment located in the award winning Gasworks development in the heart of Dublin 4. This immaculate apartment is highly spacious and fully furnished with all modern fixtures and appliances. Presented in excellent conditions, this accommodation comprises of a hall leading to a kitchen with integrated appliances and granite work surface. The kitchen if fully kitted with all appliances, crockery and cutlery. The light filled living room also serves as a dining area along with a relaxing area for reading, talking or watching television. The bedroom consist of a large double bed and plenty of storage in the fitted wardrobe next to the spacious bathroom with immaculately presented. This property is located ideally next door to Google HQ and Dart Station. The Gasworks is on the door step of the City Center, Ballsbridge and Grand Canal Dock. Recreational amenities within walking distance include the Aviva Stadium, Bord Gais Theatre, The RDS, Shelbourne Park Stadium, Hebert Park and Sportsco Gym and Sport Centre. The convenience of the location cannot be overstated benefiting from having every conceivable amenity within walking distance.

utilities are an additional €200 per month.",19/06/2023,"4,206"
216573336,https://www.daft.ie/for-rent/apartment-flat-12-4-rathmines-road-lower/5297510,"Flat 12, 4 Rathmines Road Lower",Apartment,"€1,900 per month",1 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"MD Living, on behalf of Haven Homes, has the pleasure of bringing to the market a newly renovated one nedroom apartment at 4 rathmines Road Lower. 

This newly renovated property, comes fully furnished with a stylish and modern design. 


Rathmines is a vibrant and energetic village just 15 minutes walk from the city centre of Dublin. rathmines has a wide variety of shops, restaurants, coffee shops and entertainment options including Dunnes Stores, the Swan Leisure Centre, Hush and Blackbird to name but a few.


Numerous bus routes servicing all parts of the city pass the front door while the nearest LUAS (Charlemont ) is just a 5 minutes walk away. 

Please email to arrange a viewing.

Link to Video tour of property attached",21/06/2023,"3,414"
216671650,https://www.daft.ie/for-rent/apartment-apt-29-grand-canal-court-d08-hd5w-dublin-8/5307354,"Apt 29, Grand Canal Court, D08 HD5W, Dublin 8",Apartment,"€2,750 per month",2 Bed,2 Bath,Immediately,Yes,Minimum 1 Year,"Available to rent 

This spacious apartment if located in a quiet development in Rialto.

Grand Canal Court is a much sought after gated development ideally located on the banks of the Grand Canal between the villages of Kilmainham & Rialto. There are a number of shops, cafes, bars and restaurants in the area as well as some excellent outdoor leisure facilities including The Memorial Gardens, The Phoenix Park & IMMA. The Red Line LUAS stop at Suir Road is also on your doorstep making the city centre easily accessible.",22/06/2023,"1,220"
24702395,https://www.daft.ie/for-rent/house-18-mountpleasant-avenue-upper-dublin-6-ranelagh-dublin-6/4702395,"18 Mountpleasant Avenue Upper, Dublin 6, Ranelagh, Dublin 6",House,"€3,500 per month",4 Bed,3 Bath,Immediately,Yes,No Minimum,"A four bedroom with three bathrooms property to let in this most convenient location in Rathmines only moments from the swan centre. City centre, Trinity college and UCD are all only a walk away. Modern house with polished floors throughout. Available from June 1.
Please email study details of your group.
May have five bedroom house available also.",21/06/2023,"14,085"
25291989,https://www.daft.ie/for-rent/house-eblana-villa-dublin-2/5291989,"Eblana villa, Dublin 2",House,"€3,500 per month",3 Bed,2 Bath,2,Immediately,Yes,"This 3-bed/2 bath house is located on Eblana villa just of Grand canal street lower. Newly refurbished with all appliances provided. 
Other Furniture can be requested and discussed at viewing. 
Minutes walk from Pearse stationand  Pearse square. 

Dublin 2 is an area in the south of Dublin situated approximately 2km southeast of OConnell Street.
Local amenities accessible nearby with a wide range of shops, bars, and restaurants.
Further amenities include Trinity College Dublin, Bord Gas Energy Theatre and International Financial Services Centre.
Transport links include bus routes and Grand Canal Dock Train Station.

Length of the lease can be discussed at the meeting. 
Feel free to contact me for viewing and available for immediate rent.",20/06/2023,"4,958"
216686778,https://www.daft.ie/for-rent/apartment-westland-square-pearse-street-dublin-2/5309425,"Westland Square, Pearse Street, Dublin 2",Apartment,"€2,800 per month",2 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"Indulge in the epitome of Dublin living, presenting a stunningly upgraded, generously spacious two-bedroom haven located in the heart of the city's coveted centre. Step into an elegant entrance hallway, leading you to the vibrant heart of the apartment - an extraordinarily bright and inviting living/dining area, bathed in natural light. The culinary haven of a fully equipped kitchen will inspire your inner gourmet, while a deluxe, fully tiled bathroom adds a touch of luxury. Each bedroom, a comforting retreat, awaits you at the end of your day.

This appartment in the gated Westland Square development is elegantly furnished to the highest standards, including plush soft furnishings and sumptuous bedding, primed for your immediate move-in.

Nested within the heart of the city, mere moments away from the eclectic vibes of Temple Bar, a cultural hot spot brimming with hip eateries, ambient cafes, lively local markets, and prestigious theatres. Premier shopping on Grafton Street, the tranquil haven of St Stephen's Green, the esteemed Trinity College, historical Christ Church Cathedral, and Dublin Castle are all within your leisurely stroll radius.

Access to the city and beyond is effortlessly facilitated by a plethora of transport links including LUAS, DART, City Bikes, Euston, and Connolly train stations. The multitude of bus routes provides a swift and direct route to Dublin airport. 

Note: Please do not contact our Office",21/06/2023,458
